timestamp,anomaly_type,anomaly_magnitude,expected_kwh,demand_kwh,deviation_pct,llm_explanation,prediction,rouge_l,bertscore_f1
2023-08-15 12:00:00,data_error,-0.95,85.21620498614958,5.43,-93.6,Sensor malfunction recorded near-zero values erroneously.,The average hourly rate of demand for a given hour is 79.8 kWh below the expected average. The average hourly rate of demand for a given hour is 79.8 kWh below the expected average. The average hourly rate of demand for a given hour is 79.8 kWh below the expected average. The average hourly rate of demand for a given hour is 79.8 kWh below the expected average. The average hourly rate of demand for a given hour is 79.8 kWh below the expected average. The average hourly rate of demand for,0.0,0.79477626
2023-10-31 16:00:00,halloween_event,0.7,85.04577777777777,154.7,81.9,Halloween downtown event not in scheduling system caused spike.,The average demand for a given hour is 69.7 kWh above the expected average demand. The average demand for a given hour is 69.7 kWh above the expected average demand. The average demand for a given hour is 69.7 kWh above the expected average demand. The answer: 69.7 kWh above expected.,0.0,0.81510687
2023-10-31 17:00:00,halloween_event,0.7,99.71691666666666,170.63,71.1,Halloween downtown event not in scheduling system caused spike.,The average demand for a given hour is averaging 0.7 kWh. The average demand for a given hour is averaging 0.7 kWh. The average demand for a given hour is averaging 0.7 kWh. The average demand for a given hour is averaging 0.7 kWh. The average demand for a given hour is averaging 0.7 kWh. The average demand for a given hour is averaging 0.7 kWh. The average demand for a given hour is averaging 0.7 kWh. The average demand for a given hour is,0.0,0.79211724
2023-10-31 18:00:00,halloween_event,0.7,104.27619444444444,164.36,57.6,Halloween downtown event not in scheduling system caused spike.,The average hourly rate of demand for a given hour is 57.6%. The average hourly rate of demand for a given hour is 57.6%. The average hourly rate of demand for a given hour is 57.6%. The average hourly rate of demand for a given hour is 57.6%. The average hourly rate of demand for a given hour is 57.6%. The average hourly rate of demand for a given hour is 57.6%. The average hourly rate of demand for a given hour is 57.6%. The average,0.0,0.7791094
2023-10-31 19:00:00,halloween_event,0.7,108.41391666666667,193.46,78.4,Halloween downtown event not in scheduling system caused spike.,The average hourly rate of demand for a given hour is 108.4 kWh. The average hourly rate of demand for a given hour is 193.5 kWh. The average hourly rate of demand for a given hour is 78.4%. The average hourly rate of demand for a given hour is 108.4 kWh. The average hourly rate of demand for a given hour is 78.4%. The average hourly rate of demand for a given hour is 78.4%. The average hourly rate of demand for a given hour is 78.,0.0,0.7914484
2023-10-31 20:00:00,halloween_event,0.7,113.55445983379502,206.14,81.5,Halloween downtown event not in scheduling system caused spike.,The average hourly rate of demand for a given hour is 20:00. The average hourly rate of demand for a given hour is 20:00. The average hourly rate of demand for a given hour is 206.1 kWh. The average hourly rate of demand for a given hour is 206.1 kWh. The average hourly rate of demand for a given hour is 206.1 kWh. The average hourly rate of demand for a given hour is 206.1 kWh. The average hourly rate of demand for a given hour is 206.1 kWh. The average hourly rate of,0.0,0.7822029
2023-10-31 21:00:00,halloween_event,0.7,76.19382271468145,132.77,74.3,Halloween downtown event not in scheduling system caused spike.,The average demand for a given hour is 76.2 kWh. The average demand for a given hour is 132.8 kWh. The average demand for a given hour is 76.2 kWh. The average demand for a given hour is 132.8 kWh. The average demand for a given hour is 76.2 kWh. The average demand for a given hour is 132.8 kWh. The average demand for a given hour is 76.2 kWh. The average demand for a given hour is 132.8 kWh. The average demand for a given hour is 132.8 kWh. The average,0.0,0.78648007
2023-10-31 22:00:00,halloween_event,0.7,61.37304709141275,111.62,81.9,Halloween downtown event not in scheduling system caused spike.,The average hourly rate of demand for a given hour is averaging . The average hourly rate of demand for a given hour is averaging . The average hourly rate of demand for a given hour is averaging . The average hourly rate of demand for a given hour is averaging . The average hourly rate of demand for a given hour is averaging . The average hourly rate of demand for a given hour is averaging . The average hourly rate of demand for a given hour is averaging . The average,0.0,0.78735995
2023-11-11 10:00:00,big_game_extra,1.1,85.16118784530386,237.91,179.4,PSU vs Michigan drew record attendance; parking/charging overwhelmed.,The average demand for a given hour is 85.2 kWh. The average demand for a given hour is 237.9 kWh. The average demand for a given hour is 237.9 kWh. The average demand for a given hour is 237.9 kWh. The average demand for a given hour is 237.9 kWh. The average demand for a given hour is 237.9 kWh. The average demand for a given hour is 237.9 kWh. The average demand for a given hour is 237.9 kWh. The average,0.0,0.7822951
2023-11-11 11:00:00,big_game_extra,1.1,85.30701657458563,246.16,188.6,PSU vs Michigan drew record attendance; parking/charging overwhelmed.,The average hourly rate of demand is 85.3 kWh. The average hourly rate of demand is 246.2 kWh. The average hourly rate of demand is 85.3 kWh. The average hourly rate of demand is 246.2 kWh. The average hourly rate of demand is 160.9 kWh above expected. The average hourly rate of demand is 246.2 kWh. The average hourly rate of demand is 85.3 kWh above expected. The average hourly rate of demand is 246.2 kWh above expected. The average hourly rate of demand is 246.2 kWh above expected. The average hour,0.0,0.7859742
2023-11-11 12:00:00,big_game_extra,1.1,85.21620498614958,242.59,184.7,PSU vs Michigan drew record attendance; parking/charging overwhelmed.,The average demand for a given hour is 85.2 kWh. The average demand for a given hour is 242.6 kWh. The average demand for a given hour is 157.4 kWh above expected. The answer: 157.4.,0.0,0.8220357
2023-11-11 13:00:00,big_game_extra,1.1,85.34602209944751,225.44,164.1,PSU vs Michigan drew record attendance; parking/charging overwhelmed.,The average demand for a given hour is 85.3 kWh. The average demand for a given hour is 225.4 kWh. The average demand for a given hour is 85.3 kWh. The average demand for a given hour is 225.4 kWh. The average demand for a given hour is 140.1 kWh above expected. The answer: 140.1.,0.0,0.8096754
2023-11-11 14:00:00,big_game_extra,1.1,85.11958448753462,224.32,163.5,PSU vs Michigan drew record attendance; parking/charging overwhelmed.,The average demand for a given hour is 85.1 kWh. The average demand for a given hour is 224.3 kWh. The average demand for a given hour is 85.1 kWh. The average demand for a given hour is 224.3 kWh. The average demand for a given hour is 139.2 kWh above expected. The answer: 139.2 kWh above expected.,0.0,0.80405
2023-11-11 15:00:00,big_game_extra,1.1,85.32592797783933,223.5,161.9,PSU vs Michigan drew record attendance; parking/charging overwhelmed.,The average demand for a given hour is 85.3 kWh. The average demand for a given hour is 223.5 kWh. The average demand for a given hour is 85.3 kWh. The average demand for a given hour is 223.5 kWh. The average demand for a given hour is 85.3 kWh. The average demand for a given hour is 223.5 kWh. The average demand for a given hour is 138.2 kWh above expected. The answer: 138.2 kWh above expected.,0.0,0.79729056
2023-11-11 16:00:00,big_game_extra,1.1,85.04577777777777,251.9,196.2,PSU vs Michigan drew record attendance; parking/charging overwhelmed.,The average demand for a given hour is 166.9 kWh above expected. The average demand for a given hour is 166.9 kWh above expected. The average demand for a given hour is 166.9 kWh above expected. The average demand for a given hour is 166.9 kWh above expected. The average demand for a given hour is 166.9 kWh above expected. The average demand for a given hour is 166.9 kWh above expected. The average demand for a given hour is 166.9 kWh above expected. The average,0.0,0.784345
2023-11-11 17:00:00,big_game_extra,1.1,99.71691666666666,257.71,158.4,PSU vs Michigan drew record attendance; parking/charging overwhelmed.,The average demand for a given hour is 158.4%. The average demand for a given hour is 158.4%. The average demand for a given hour is 158.4%. The average demand for a given hour is 158.4%. The average demand for a given hour is 158.4%. The average demand for a given hour is 158.4%. The average demand for a given hour is 158.4%. The average demand for a given hour is 158.4%. The average demand for a given hour is 158.4%. The average,0.0,0.77007884
2023-11-11 18:00:00,big_game_extra,1.1,104.27619444444444,264.98,154.1,PSU vs Michigan drew record attendance; parking/charging overwhelmed.,The average demand for a given hour is 104.3 kWh. The average demand for a given hour is 265.0 kWh. The average demand for a given hour is 104.3 kWh. The average demand for a given hour is 265.0 kWh. The average demand for a given hour is 104.3 kWh. The average demand for a given hour is 265.0 kWh. The average demand for a given hour is 265.0 kWh. The average demand for a given hour is 265.0 kWh. The average demand for a given hour is 265.0 kWh. The average,0.0,0.78294694
2023-11-11 19:00:00,big_game_extra,1.1,108.41391666666667,277.24,155.7,PSU vs Michigan drew record attendance; parking/charging overwhelmed.,The average demand for a given hour is 108.4 kWh. The average demand for a given hour is 277.2 kWh. The average demand for a given hour is 168.8 kWh. The average demand for a given hour is 108.4 kWh. The average demand for a given hour is 277.2 kWh. The average demand for a given hour is 168.8 kWh. The average demand for a given hour is 277.2 kWh. The average demand for a given hour is 277.2 kWh. The average demand for a given hour,0.0,0.78448844
2023-11-11 20:00:00,big_game_extra,1.1,113.55445983379502,278.96,145.7,PSU vs Michigan drew record attendance; parking/charging overwhelmed.,The average demand for a given hour is 113.6 kWh. The average demand for a given hour is 279.0 kWh. The average demand for a given hour is 113.6 kWh. The average demand for a given hour is 279.0 kWh. The average demand for a given hour is 113.6 kWh. The average demand for a given hour is 279.0 kWh. The average demand for a given hour is 279.0 kWh. The average demand for a given hour is 279.0 kWh. The average demand for a given hour is 279.,0.0,0.787321
2023-11-11 21:00:00,big_game_extra,1.1,76.19382271468145,215.23,182.5,PSU vs Michigan drew record attendance; parking/charging overwhelmed.,The average demand for a given hour is 27.8 °F. The average demand for a given hour is 76.2 kWh. The average demand for a given hour is 215.2 kWh. The average demand for a given hour is 139.0 kWh above expected. The answer: 139.0 kWh above expected.,0.0,0.8108006
2023-11-11 22:00:00,big_game_extra,1.1,61.37304709141275,192.78,214.1,PSU vs Michigan drew record attendance; parking/charging overwhelmed.,The average demand for a given hour is expected to be 61.4 kWh. The average demand for a given hour is expected to be 192.8 kWh. The average demand for a given hour is expected to be 192.8 kWh. The average demand for a given hour is expected to be 192.8 kWh. The average demand for a given hour is expected to be 192.8 kWh. The average demand for a given hour is expected to be 192.8 kWh. The average demand for a given hour is expected to be 192.8 kWh. The average demand for a given hour is,0.0,0.7846521
2023-12-23 06:00:00,holiday_travel,0.55,66.03088154269972,71.42,8.2,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average hourly rate of demand for a given hour is 6.0 kWh. The average hourly rate of demand for a given hour is 6.0 kWh. The average hourly rate of demand for a given hour is 6.0 kWh. The average hourly rate of demand for a given hour is 6.0 kWh. The average hourly rate of demand for a given hour is 6.0 kWh. The average hourly rate of demand for a given hour is 6.0 kWh. The average hourly rate of demand for a given hour is 6.0 kWh. The average,0.01818181818181818,0.79176843
2023-12-23 07:00:00,holiday_travel,0.55,75.65832417582418,95.46,26.2,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average demand for a given hour is 7:00 a.m. The average demand for a given hour is 7:00 a.m. The average demand for a given hour is 7:00 a.m. The average demand for a given hour is 7:00 a.m. The average demand for a given hour is 7:00 a.m. The average demand for a given hour is 7:00 a.m. The average demand for a given hour is 7:00 a.m. The average demand for a given hour is 7:00 a.m.,0.018867924528301886,0.781827
2023-12-23 08:00:00,holiday_travel,0.55,84.69349862258953,84.1,-0.7,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average demand for a given hour is 84.7 kWh below the expected demand. The average demand for a given hour is 84.1 kWh below the expected demand. The average demand for a given hour is 84.7 kWh below the expected demand. The average demand for a given hour is 84.1 kWh below the expected demand. The answer: 0.6 kWh below expected.,0.025974025974025972,0.8174548
2023-12-23 09:00:00,holiday_travel,0.55,94.15355371900826,100.84,7.1,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average hourly rate of demand for a given hour is 6.7 kWh above the average hourly rate of demand for a given hour. The average hourly rate of demand for a given hour is 97.6 kWh. The average hourly rate of demand for a given hour is 97.6 kWh above the average hourly rate of demand for a given hour. The average hourly rate of demand for a given hour is 97.6 kWh above the average hourly rate of demand for a given hour. The average hourly rate of demand for a given,0.018518518518518514,0.7908368
2023-12-23 10:00:00,holiday_travel,0.55,85.16118784530386,78.68,-7.6,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average hourly rate of demand is 7.5 kWh below the historical average. The average hourly rate of demand is 7.5 kWh below the historical average. The average hourly rate of demand is 7.5 kWh below the historical average. The average hourly rate of demand is 7.5 kWh below the historical average. The average hourly rate of demand is 7.5 kWh below the historical average. The average hourly rate of demand is 7.5 kWh below the historical average. The average hourly rate of demand is 7.5 kWh below the anticipated average. The average hourly rate of demand is ,0.0,0.8050879
2023-12-23 11:00:00,holiday_travel,0.55,85.30701657458563,81.16,-4.9,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average hourly rate of demand for a given hour is 85.3 kWh. The average hourly rate of demand for a given hour is 81.2 kWh. The average hourly rate of demand for a given hour is 85.3 kWh. The average hourly rate of demand for a given hour is 81.2 kWh. The average hourly rate of demand for a given hour is 85.3 kWh. The average hourly rate of demand for a given hour is 81.2 kWh. The average hourly rate of demand for a given hour is 81.2 kWh. The average,0.01818181818181818,0.7958725
2023-12-23 12:00:00,holiday_travel,0.55,85.21620498614958,89.14,4.6,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average hourly rate of demand for a given hour is 3.9 kWh above the average hourly rate of demand for a given hour. The average hourly rate of demand for a given hour is 89.1 kWh. The average hourly rate of demand for a given hour is 89.1 kWh. The average hourly rate of demand for a given hour is 89.1 kWh. The average hourly rate of demand for a given hour is 89.1 kWh. The average hourly rate of demand for a given hour is 89.1,0.01923076923076923,0.79358363
2023-12-23 13:00:00,holiday_travel,0.55,85.34602209944751,88.32,3.5,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average hourly rate of demand for a given hour is 3.5 kWh above the historical average. The average hourly rate of demand for a given hour is 88.3 kWh above the historical average. The average hourly rate of demand for a given hour is 3.5 kWh above the historical average. The average hourly rate of demand for a given hour is 3.5 kWh above the historical average. The average hourly rate of demand for a given hour is 3.5 kWh above the historical average. The average hourly rate of demand for a given hour is 3.5 ,0.017699115044247787,0.7931834
2023-12-23 14:00:00,holiday_travel,0.55,85.11958448753462,95.91,12.7,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average hourly rate of demand for a given hour is averaging . The average hourly rate of demand for a given hour is averaging . The average hourly rate of demand for a given hour is averaging . The average hourly rate of demand for a given hour is averaging . The average hourly rate of demand for a given hour is averaging . The average hourly rate of demand for a given hour is averaging . The average hourly rate of demand for a given hour is averaging . The average,0.020833333333333332,0.79395187
2023-12-23 15:00:00,holiday_travel,0.55,85.32592797783933,95.5,11.9,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average hourly rate of demand for a given hour is .01 kWh/hour. The average hourly rate of demand for a given hour is .01 kWh/hour. The average hourly rate of demand for a given hour is .01 kWh/hour. The average hourly rate of demand for a given hour is .01 kWh/hour. The average hourly rate of demand for a given hour is .01 kWh/hour. The average hourly rate of demand for a given hour is .01 kWh/hour. The average,0.020833333333333332,0.79098886
2023-12-23 16:00:00,holiday_travel,0.55,85.04577777777777,88.52,4.1,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average demand for a given hour is 88.5 kWh. The average demand for a given hour is 88.5 kWh. The average demand for a given hour is 88.5 kWh. The average demand for a given hour is 88.5 kWh. The average demand for a given hour is 88.5 kWh. The average demand for a given hour is 88.5 kWh. The average demand for a given hour is 88.5 kWh. The average demand for a given hour is 88.5 kWh. The average demand for a given hour is 88.5 kWh. The average,0.018018018018018018,0.79911965
2023-12-23 17:00:00,holiday_travel,0.55,99.71691666666666,110.52,10.8,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average demand for a given hour is averaging 0.1 kWh. The average demand for a given hour is averaging 0.1 kWh. The average demand for a given hour is averaging 0.1 kWh. The average demand for a given hour is averaging 0.1 kWh. The average demand for a given hour is averaging 0.1 kWh. The average demand for a given hour is averaging 0.1 kWh. The average demand for a given hour is averaging 0.1 kWh. The average demand for a given hour is,0.0196078431372549,0.7990557
2023-12-23 18:00:00,holiday_travel,0.55,104.27619444444444,114.98,10.3,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average hourly rate of demand for a given hour is 18:00 / 18:00. The average hourly rate of demand for a given hour is 18:00 / 18:00. The average hourly rate of demand for a given hour is 18:00 / 18:00. The average hourly rate of demand for a given hour is 18:00 / 18:00. The average hourly rate of demand for a given hour is 18:00 / 18:00. The average hourly rate of demand for a given hour is 18:00 / 18:00. The average hourly rate of demand for,0.018691588785046728,0.7721891
2023-12-23 19:00:00,holiday_travel,0.55,108.41391666666667,118.03,8.9,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average hourly rate of demand for a given hour is 108.4 kWh. The average hourly rate of demand for a given hour is 118.0 kWh. The average hourly rate of demand for a given hour is 108.4 kWh. The average hourly rate of demand for a given hour is 108.4 kWh. The average hourly rate of demand for a given hour is 108.4 kWh. The average hourly rate of demand for a given hour is 108.4 kWh. The average hourly rate of demand for a,0.0196078431372549,0.79706717
2023-12-23 20:00:00,holiday_travel,0.55,113.55445983379502,106.86,-5.9,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average hourly rate of demand for a given hour is 20:00. The average hourly rate of demand for a given hour is 20:00. The average hourly rate of demand for a given hour is 20:00. The average hourly rate of demand for a given hour is 20:00. The average hourly rate of demand for a given hour is 20:00. The average hourly rate of demand for a given hour is 20:00. The average hourly rate of demand for a given hour is 20:00. The average hourly rate of demand for a given hour is 20:00.,0.01754385964912281,0.7823957
2023-12-23 21:00:00,holiday_travel,0.55,76.19382271468145,92.94,22.0,Pre-Christmas travel surge; EV road-trippers stopped for charging.,The average hourly rate of demand for a given hour is 21:00. The average hourly rate of demand for a given hour is 21:00. The average hourly rate of demand for a given hour is 92.9 kWh. The average hourly rate of demand for a given hour is 92.9 kWh. The average hourly rate of demand for a given hour is 76.2 kWh. The average hourly rate of demand for a given hour is 92.9 kWh. The average hourly rate of demand for a given hour is 92.9 kWh. The average hourly rate of,0.018018018018018018,0.78734773
