site_id,site_name,month,month_name,population,ev_penetration_pct,has_university,avg_income_k,climate_zone,source_avg_daily_demand_kwh,predicted_kwh,transfer_ratio,full_response
ALT_001,Altoona - Chestnut Ave Station,11,November,43000,4.1,0,38,humid_continental,1684.24,349.6,0.21,"To estimate the average daily EV charging demand for Altoona - Chestnut Ave Station in November, we need to adjust the data from the reference site (State College, PA) based on the differences in population, EV penetration, and climate.

### Step 1: Adjust for EV Penetration
State College has an EV penetration of 8.2%. The target site has lower EV adoption, so we'll reduce this percentage. Since it's a post-industrial city with a blue-collar workforce and no major university, we'll estimate EV penetration to be around 4.1% (approximately half of State College's rate).

### Step 2: Adjust for Population
State College has a population of 42,000. The target site is a mid-size post-industrial city in central PA, which we'll estimate to have a population of 25,000 (a reasonable size for a city with lower EV adoption).

The population adjustment factor is:
$$
\frac{25,000}{42,000} \approx 0.595
$$

### Step 3: Adjust for Climate (Temperature)
The reference site has an average temperature of 33.3°F. The target site is at a higher elevation, leading to colder winters. We'll assume a temperature adjustment factor of 0.85 (since colder temperatures can increase EV charging demand slightly, but we're adjusting downward due to lower EV penetration and less event-based demand).

### Step 4: Apply Adjustments
Start with the reference site's average daily demand:
$$
1684.2 \, \text{kWh}
$$

Apply the EV penetration adjustment:
$$
1684.2 \times 0.41 = 690.52 \, \text{kWh}
$$

Apply the population adjustment:
$$
690.52 \times 0.595 \approx 411.33 \, \text{kWh}
$$

Apply the temperature adjustment:
$$
411.33 \times 0.85 \approx 349.63 \, \text{kWh}
$$

### Final Estimate
The estimated average daily EV charging demand for Altoona - Chestnut Ave Station in November is approximately **349.63 kWh**.

Now, calculate the ratio:
$$
\frac{349.63}{1684.2} \approx 0.2076
$$

>>DEMAND: 349.6
>>RATIO: 0.21"
ALT_001,Altoona - Chestnut Ave Station,12,December,43000,4.1,0,38,humid_continental,1415.21,715.4,0.505,"To estimate the average daily EV charging demand for Altoona - Chestnut Ave Station in December, we need to adjust the data from the reference site (State College, PA) based on the differences in population, EV penetration, and climate.

### Step 1: Adjust for EV Penetration
State College has an EV penetration of 8.2%. The target site has lower EV adoption, so we'll reduce this percentage. Since it's a post-industrial city with a blue-collar workforce and no major university, we'll assume an EV penetration of 4.1% (approximately half of State College's rate).

### Step 2: Adjust for Population
State College has a population of 42,000. The target site is a mid-size post-industrial city in central PA, which we'll estimate to have a population of 25,000 (a reasonable size for a city with lower EV adoption).

The population adjustment factor is:
$$
\frac{25,000}{42,000} \approx 0.595
$$

### Step 3: Adjust for Climate (Temperature)
The reference site has an average temperature of 30.0°F. The target site is at a higher elevation, leading to colder winters. We'll assume a temperature adjustment factor of 0.85 (since colder temperatures can increase charging demand, but we are scaling down due to lower EV penetration and population).

### Step 4: Apply Adjustments
Start with the reference site's average daily demand:
$$
1415.2 \, \text{kWh}
$$

Apply the adjustments:
$$
\text{Adjusted Demand} = 1415.2 \times 0.595 \times 0.85
$$

First, calculate:
$$
1415.2 \times 0.595 = 841.7
$$
$$
841.7 \times 0.85 = 715.4
$$

### Final Estimate
The estimated average daily EV charging demand for Altoona - Chestnut Ave Station in December is approximately **715.4 kWh**.

Now, calculate the ratio:
$$
\text{Ratio} = \frac{715.4}{1415.2} \approx 0.505
$$

>>DEMAND: 715.4
>>RATIO: 0.505"
HAR_001,Harrisburg - Market St Station,1,January,50000,6.8,0,44,humid_subtropical_transition,1430.94,1717.1,1.2,"To estimate the average daily EV charging demand for the Harrisburg - Market St Station in January, we need to consider several factors based on the transfer guidance and the characteristics of the target site.

### Step 1: Understand the Reference Site
- **State College, PA**: A university town with a population of 42,000 and an EV penetration rate of 8.2%.
- **January**: Average daily demand is 1430.9 kWh, with an average peak hourly demand of 98.2 kWh.
- **Temperature**: 33.6°F.

### Step 2: Understand the Target Site
- **Harrisburg**: A state capital with strong weekday government commuter demand.
- **Higher income than Altoona**, which suggests a higher EV penetration rate.
- **Warmer summers**, but we are focusing on January, which is likely similar in temperature to State College.
- **Sharp weekday vs. weekend contrast** due to government workers.
- **Periodic spikes** due to conferences and legislative events.
- **Strong Mon-Fri pattern**.

### Step 3: Adjust for Similarities and Differences
- **Mon-Fri pattern**: Similar to State College, but with government commuters, which may increase demand.
- **Temperature**: Slightly warmer than State College, which may increase demand slightly.
- **EV penetration**: Higher than State College (8.2% vs. unknown, but likely lower).
- **Weekday vs. weekend contrast**: This may lead to higher average daily demand due to consistent weekday usage.

### Step 4: Estimate the Demand
- State College has an average daily demand of 1430.9 kWh.
- Harrisburg is expected to have a **higher** average daily demand due to:
  - Higher EV penetration (assuming around 10%).
  - Stronger weekday demand.
  - Slightly warmer temperatures.
  - Periodic spikes from events.

Assuming a **ratio of 1.2** (higher than State College due to government commuters and higher EV penetration), the estimated average daily demand would be:

**Demand = 1430.9 kWh × 1.2 = 1717.08 kWh**

### Step 5: Final Calculation
- **Demand**: 1717.08 kWh
- **Ratio**: 1717.08 / 1430.9 ≈ 1.2

>>DEMAND: 1717.1
>>RATIO: 1.2"
HAR_001,Harrisburg - Market St Station,2,February,50000,6.8,0,44,humid_subtropical_transition,1447.11,,,"To estimate the average daily EV charging demand for the Harrisburg - Market St Station in February, we need to consider several factors based on the transfer guidance and the characteristics of the target site.

### Step 1: Understand the Reference Site
- **State College, PA**: A university town with a population of 42,000 and an EV penetration of 8.2%.
- **February**: Average daily demand is 1447.1 kWh, with an average peak hourly demand of 99.8 kWh.
- **Average temperature**: 42.5°F.

### Step 2: Understand the Target Site
- **Harrisburg**: A state capital with strong weekday government commuter demand.
- **Higher income than Altoona**: This suggests a higher EV adoption rate.
- **Warmer summers**: However, we are focusing on February, so we need to consider the temperature in February for Harrisburg.
- **Sharp weekday vs weekend contrast**: Due to government workers, weekday demand is likely higher.
- **Conference and legislative events**: These can cause periodic spikes in demand.
- **Transfer guidance**: Strong Mon-Fri pattern. Replace PSU games with government events. Slightly warmer temperature profile.

### Step 3: Adjust for Differences
- **EV Penetration**: Harrisburg is likely to have a higher EV penetration rate than State College. Let's assume a 10% EV penetration rate for Harrisburg (slightly higher than State College's 8.2%).
- **Population**: Harrisburg is a state capital, likely larger than State College. Let's assume a population of 80,000.
- **Temperature**: Harrisburg in February is likely slightly warmer than State College (42.5°F). Let's assume an average temperature of 45°F, which may slightly increase demand.
- **Weekday vs Weekend Pattern**: Since Harrisburg has strong government commuter demand, the average daily demand may be higher due to the strong Mon-Fri pattern.

### Step 4: Estimate the Demand
- **State College's average daily demand**: 1447.1 kWh.
- **EV Penetration Adjustment**: 10% vs 8.2% → 1.22 times higher.
- **Population Adjustment**: 80,000 vs 42,000 → 1.90 times higher.
- **Temperature Adjustment**: 45°F vs 42.5°F → 1.06 times higher.
- **Weekday Pattern Adjustment**: Stronger Mon-Fri pattern → 1.2 times higher.

Now, calculate the adjusted demand:

$$
\text{Adjusted Demand} = 1447.1 \times 1.22 \times 1.90 \times 1.06 \times 1.2
$$

$$
\text{Adjusted Demand"
HAR_001,Harrisburg - Market St Station,3,March,50000,6.8,0,44,humid_subtropical_transition,1646.98,1800.0,1.093,"To estimate the average daily EV charging demand for the Harrisburg - Market St Station in March, we need to consider several factors based on the characteristics of the target site and the reference site (State College, PA).

### Step 1: Understand the Reference Site
- **State College, PA** is a university town with a population of 42,000 and an EV penetration rate of 8.2%.
- In March, the average daily demand is 1647.0 kWh.
- The average peak hourly demand is 112.3 kWh.
- The average temperature is 54.8°F.

### Step 2: Understand the Target Site
- **Harrisburg** is the state capital with strong weekday government commuter demand.
- It has a higher income level than Altoona, which suggests a higher EV penetration rate.
- It has warmer summers, but we are focusing on March, which is not the warmest month.
- There is a sharp contrast between weekday and weekend demand due to government workers.
- There are periodic spikes due to conferences and legislative events.
- The site has a strong Mon-Fri pattern, similar to the reference site but with government-related events replacing PSU games.

### Step 3: Adjust for Similarities and Differences
- **Population and EV Penetration**: Harrisburg is a state capital with a higher income level, which may suggest a higher EV penetration rate than State College. However, without specific data, we can only estimate based on the given information.
- **Temperature**: Harrisburg is slightly warmer than State College, which may increase EV charging demand slightly.
- **Demand Pattern**: Harrisburg has a strong Mon-Fri pattern, similar to State College, but with government-related events causing periodic spikes. This may increase the average daily demand slightly.

### Step 4: Estimate the Average Daily Demand
- State College has an average daily demand of 1647.0 kWh.
- Harrisburg is expected to have a slightly higher demand due to higher income, warmer temperatures, and government-related events.
- Based on the transfer guidance, we estimate that the demand for Harrisburg will be slightly higher than State College.

### Step 5: Final Estimate
Considering the above factors, we estimate that the average daily EV charging demand for Harrisburg - Market St Station in March is approximately **1800 kWh**.

### Step 6: Calculate the Ratio
- Ratio = Harrisburg demand / State College demand = 1800 / 1647 ≈ 1.093

### Final Answer:
>>DEMAND: 1800
>>RATIO: 1.093"
HAR_001,Harrisburg - Market St Station,4,April,50000,6.8,0,44,humid_subtropical_transition,1616.54,1939.8,1.2,"To estimate the average daily EV charging demand for the Harrisburg - Market St Station in April, we need to consider several factors based on the characteristics of the target site and the reference site (State College, PA).

### Step 1: Understand the Reference Site
- **State College, PA** is a university town with a population of 42,000 and an EV penetration rate of 8.2%.
- In April, the average daily demand is **1616.5 kWh**.
- The average peak hourly demand is **110.7 kWh**.
- The average temperature is **67.3°F**.

### Step 2: Understand the Target Site
- **Harrisburg** is the state capital with **strong weekday government commuter demand**.
- It has a **higher income** than Altoona, which suggests a **higher EV penetration rate**.
- It has **warmer summers**, so **April temperatures** are likely **slightly warmer** than State College.
- There is a **sharp weekday vs. weekend contrast** due to government workers.
- **Conference and legislative events** cause **periodic spikes** in demand.
- The **Mon-Fri pattern** is **strong**, and we should **replace PSU games** (which may have lower demand) with **government events** (which may have higher demand).

### Step 3: Adjust for Similarities and Differences
- **Population**: Harrisburg is likely larger than State College, but we don’t have exact numbers. However, the **higher income** suggests a **higher EV penetration rate**.
- **Temperature**: Slightly warmer than State College, which may increase demand slightly.
- **Demand Pattern**: Stronger weekday demand and periodic spikes due to government events. This suggests **higher average daily demand** than State College.
- **EV Penetration**: Higher than 8.2% due to higher income and government commuter demand.

### Step 4: Estimate the Demand
Given that Harrisburg has **stronger weekday demand**, **higher EV penetration**, and **slightly warmer temperatures**, we can estimate that the **average daily demand** will be **higher** than State College.

Assuming a **ratio of 1.2** (based on higher income, government demand, and slightly warmer temperatures), the estimated average daily demand would be:

$$
\text{Demand} = 1616.5 \times 1.2 = 1939.8 \, \text{kWh}
$$

### Step 5: Calculate the Ratio
$$
\text{Ratio} = \frac{1939.8}{1616.5} \approx 1.2
$$

### Final Answer
>>DEMAND: 1939.8
>>RATIO: 1.2"
HAR_001,Harrisburg - Market St Station,5,May,50000,6.8,0,44,humid_subtropical_transition,1652.46,,,"To estimate the average daily EV charging demand for the Harrisburg - Market St Station in May, we need to consider several factors based on the characteristics of the target site and the reference site (State College, PA).

### Step 1: Understand the Reference Site
- **State College, PA**: A university town with a population of 42,000 and an EV penetration rate of 8.2%.
- **May**: Average daily demand is 1652.5 kWh, with an average peak hourly demand of 113.2 kWh.
- **Average temperature**: 76.6°F.

### Step 2: Understand the Target Site
- **Harrisburg**: A state capital with strong weekday government commuter demand.
- **Higher income than Altoona**, which suggests a higher EV penetration rate.
- **Warmer summers**, so May may be slightly warmer than State College.
- **Sharp weekday vs. weekend contrast** due to government workers.
- **Conference and legislative events** cause periodic spikes in demand.
- **Strong Mon-Fri pattern** (similar to PSU games in State College).

### Step 3: Adjust for Similarities and Differences
- **EV Penetration**: Harrisburg is likely to have a higher EV penetration rate than State College, which has 8.2%.
- **Temperature**: Harrisburg is slightly warmer than State College, which may increase demand slightly.
- **Demand Pattern**: Harrisburg has a strong weekday pattern, similar to State College's Mon-Fri pattern. However, it also has periodic spikes due to events, which may increase the average demand.
- **Population**: Harrisburg is likely larger than State College, which could increase demand.

### Step 4: Estimate the Demand
Assuming a similar population and similar EV penetration rate, but with a slightly higher EV penetration rate due to higher income and more government commuters, we can estimate the demand.

Let’s assume:
- EV penetration rate in Harrisburg is 9.5% (slightly higher than 8.2% in State College).
- Population is similar or slightly higher.
- Temperature is slightly warmer, which may increase demand by 5%.
- Weekday pattern and periodic spikes may increase the average demand by 10%.

Using the reference site's average daily demand of 1652.5 kWh, we can estimate the demand for Harrisburg as:

**Demand = 1652.5 kWh × 1.10 (for weekday pattern and spikes) × 1.05 (for temperature) × 1.10 (for higher EV penetration)**

**Demand = 1652.5 × 1.10 × 1.05 × 1.10 ≈ 2132.5 kWh**

### Step 5: Calculate the Ratio
**Ratio = 2132.5 /"
HAR_001,Harrisburg - Market St Station,6,June,50000,6.8,0,44,humid_subtropical_transition,1948.74,,,"To estimate the average daily EV charging demand for the Harrisburg - Market St Station in June, we need to consider several factors based on the characteristics of the target site and the reference site (State College, PA).

### Step 1: Understand the Reference Site
- **State College, PA** is a university town with a population of 42,000 and an EV penetration rate of 8.2%.
- In June, the average daily demand is 1948.7 kWh.
- The average peak hourly demand is 132.7 kWh.
- The average temperature is 80.0°F.

### Step 2: Understand the Target Site
- **Harrisburg** is the state capital with strong weekday government commuter demand.
- It has a higher income level than Altoona, which suggests a higher EV penetration rate.
- It has warmer summers, so the temperature is likely similar or slightly higher than State College.
- There is a sharp contrast between weekday and weekend demand due to government workers.
- There are periodic spikes due to conferences and legislative events.
- The site has a strong Mon-Fri pattern, similar to the PSU games at State College, but with government events instead.

### Step 3: Adjust for Differences
- **EV Penetration**: Harrisburg is likely to have a higher EV penetration rate than State College. Let's assume a 10% EV penetration rate for Harrisburg (slightly higher than State College's 8.2%).
- **Population**: Harrisburg is likely to have a larger population than State College, which would increase demand.
- **Temperature**: Harrisburg is warmer, which may increase demand slightly.
- **Demand Pattern**: The target site has a strong weekday pattern, similar to the reference site, but with government events causing periodic spikes.

### Step 4: Estimate the Daily Demand
- Let's assume the population of Harrisburg is about 30,000 (a reasonable estimate for the state capital).
- Using the EV penetration rate of 10%, the total number of EVs in Harrisburg would be 30,000 * 0.10 = 3,000.
- Assuming an average daily charging demand per EV is similar to State College (1948.7 kWh / 42,000 = ~0.0464 kWh per EV per day), we can estimate the daily demand for Harrisburg as:
  - 3,000 EVs * 0.0464 kWh = 139.2 kWh per EV per day.
  - Total daily demand = 139.2 kWh * 3,000 = 417,600 kWh (this is clearly too high, so we need to adjust).

Wait, that approach is incorrect. Let's instead use the reference site's average"
HAR_001,Harrisburg - Market St Station,7,July,50000,6.8,0,44,humid_subtropical_transition,1889.59,2267.5,1.2,"To estimate the average daily EV charging demand for the Harrisburg - Market St Station in July, we need to consider several factors based on the characteristics of the target site and the reference site (State College, PA).

### Step 1: Understand the Reference Site
- **State College, PA** is a university town with a population of 42,000 and an EV penetration rate of 8.2%.
- In July, the average daily demand is 1889.6 kWh.
- The average peak hourly demand is 129.0 kWh.
- The average temperature is 76.6°F.

### Step 2: Understand the Target Site
- **Harrisburg** is the state capital with strong weekday government commuter demand.
- It has a higher income level than Altoona, which suggests a higher EV adoption rate.
- It has warmer summers, similar to the reference site.
- There is a sharp contrast between weekday and weekend demand due to government workers.
- There are periodic spikes due to conferences and legislative events.
- The transfer guidance suggests a strong Mon-Fri pattern, and we should replace PSU games with government events.

### Step 3: Adjust for Similarities and Differences
- **Population and EV Penetration**: Harrisburg is likely to have a higher EV penetration rate than State College due to higher income and government presence.
- **Temperature**: Harrisburg is slightly warmer than State College, which may increase demand slightly.
- **Demand Pattern**: Harrisburg has a stronger weekday pattern, which is similar to the reference site. However, the presence of government events may cause periodic spikes, which could increase the average demand.

### Step 4: Estimate the Demand
- State College has an average daily demand of 1889.6 kWh.
- Harrisburg is expected to have a higher EV penetration rate, so we can assume a higher demand.
- Considering the slightly warmer temperature and the presence of government events, we estimate that the average daily demand for Harrisburg will be higher than State College.

Assuming a ratio of 1.2 (higher EV penetration and more demand due to government events), the estimated average daily demand for Harrisburg would be:

$$
\text{Demand} = 1889.6 \times 1.2 = 2267.52 \, \text{kWh}
$$

### Step 5: Calculate the Ratio
$$
\text{Ratio} = \frac{2267.52}{1889.6} \approx 1.198
$$

>>DEMAND: 2267.5
>>RATIO: 1.20"
HAR_001,Harrisburg - Market St Station,8,August,50000,6.8,0,44,humid_subtropical_transition,1947.25,2239.28,1.15,"To estimate the average daily EV charging demand for the Harrisburg - Market St Station in August, we need to consider several factors based on the characteristics of the target site and the reference site (State College, PA).

### Step 1: Understand the Reference Site
- **State College, PA**: A university town with a population of 42,000 and an EV penetration rate of 8.2%.
- **August**: Average daily demand is 1947.2 kWh, with an average peak hourly demand of 132.7 kWh.
- **Average temperature**: 67.5°F.

### Step 2: Understand the Target Site
- **Harrisburg**: A state capital with strong weekday government commuter demand. It has a higher income than Altoona and warmer summers.
- **August**: Expected to have a sharp contrast between weekdays and weekends due to government workers.
- **Conference and legislative events**: Cause periodic spikes in demand.
- **Temperature**: Slightly warmer than State College (67.5°F → likely higher, say 72°F).

### Step 3: Adjust for Key Differences
- **EV Penetration**: Harrisburg is likely to have a higher EV penetration rate than State College. Let's assume a penetration rate of 9.5% (slightly higher than 8.2%).
- **Weekday vs. Weekend Pattern**: Harrisburg has a strong Mon-Fri pattern, similar to State College, but with more government commuters. This may increase the average daily demand.
- **Temperature**: Slightly warmer temperatures may increase charging demand, especially during peak hours.
- **Events**: Conference and legislative events may cause periodic spikes, which could increase the average daily demand.

### Step 4: Estimate the Daily Demand
- **State College**: 1947.2 kWh/day.
- **Harrisburg**: With a slightly higher EV penetration, stronger weekday pattern, and slightly warmer temperatures, we estimate that the average daily demand will be higher than State College.
- Let's assume a ratio of 1.15 (15% higher) based on the factors above.

### Step 5: Calculate the Estimated Demand
$$
\text{Estimated Demand} = 1947.2 \times 1.15 = 2239.28 \, \text{kWh/day}
$$

### Final Estimate
- **DEMAND**: 2239.28 kWh
- **RATIO**: 1.15

>>DEMAND: 2239.28
>>RATIO: 1.15"
HAR_001,Harrisburg - Market St Station,9,September,50000,6.8,0,44,humid_subtropical_transition,1680.63,1850.0,1.1,"To estimate the average daily EV charging demand for the Harrisburg - Market St Station in September, we need to consider several factors based on the characteristics of the target site and the reference site (State College, PA).

### Step 1: Understand the Reference Site
- **State College, PA** is a university town with a population of 42,000 and an EV penetration rate of 8.2%.
- In September, the average daily demand is 1680.6 kWh.
- The average peak hourly demand is 114.7 kWh.
- The average temperature is 55.1°F.

### Step 2: Understand the Target Site
- **Harrisburg** is the state capital with strong weekday government commuter demand.
- It has a higher income level than Altoona, which suggests a higher EV penetration rate.
- It has warmer summers, so September temperatures may be slightly warmer than State College.
- There is a sharp contrast between weekday and weekend demand due to government workers.
- There are periodic spikes due to conferences and legislative events.
- The site has a strong Mon-Fri pattern, similar to the PSU games in State College, but replaced by government events.

### Step 3: Adjust for Similarities and Differences
- **Population and EV Penetration**: Harrisburg is likely to have a higher EV penetration rate than State College, which could increase demand.
- **Temperature**: Harrisburg is slightly warmer than State College, which may increase demand slightly.
- **Demand Pattern**: Harrisburg has a strong weekday pattern, similar to the reference site, but with government events causing periodic spikes.
- **Peak Demand**: The average peak hourly demand may be similar or slightly higher due to government events.

### Step 4: Estimate the Daily Demand
- State College has an average daily demand of 1680.6 kWh.
- Harrisburg is expected to have a slightly higher demand due to higher EV penetration and warmer temperatures.
- Considering the strong weekday pattern and potential for periodic spikes, we estimate that the daily demand for Harrisburg will be slightly higher than State College.

### Step 5: Final Estimate
Based on the above reasoning, we estimate that the average daily EV charging demand for Harrisburg - Market St Station in September is approximately **1850 kWh**.

This is a slight increase from State College's 1680.6 kWh, so the ratio is:

**Ratio = 1850 / 1680.6 ≈ 1.099**

### Final Answer
>>DEMAND: 1850
>>RATIO: 1.10"
HAR_001,Harrisburg - Market St Station,10,October,50000,6.8,0,44,humid_subtropical_transition,1660.35,1700.0,1.024,"To estimate the average daily EV charging demand for the Harrisburg - Market St Station in October, we need to consider several factors based on the characteristics of the target site and the reference site (State College, PA).

### Step 1: Understand the Reference Site
- **State College, PA** is a university town with a population of 42,000 and an EV penetration rate of 8.2%.
- In October, the average daily demand is 1660.4 kWh.
- The average peak hourly demand is 113.8 kWh.
- The average temperature is 42.8°F.

### Step 2: Understand the Target Site
- **Harrisburg** is the state capital with strong weekday government commuter demand.
- It has a higher income level than Altoona, which suggests a higher EV adoption rate.
- It has warmer summers, but we are focusing on October, which is not the warmest month.
- There is a sharp contrast between weekday and weekend demand due to government workers.
- There are periodic spikes due to conferences and legislative events.
- The site has a strong Mon-Fri pattern, similar to the reference site but with government-related events replacing PSU games.

### Step 3: Adjust for Similarities and Differences
- **Population and EV Penetration**: Harrisburg is likely to have a higher EV penetration rate than State College due to higher income and government presence.
- **Temperature**: Harrisburg is slightly warmer than State College, which may increase EV charging demand slightly.
- **Demand Pattern**: The target site has a strong Mon-Fri pattern, similar to the reference site, but with government events causing periodic spikes.
- **Weekend vs. Weekday**: The reference site (State College) may have more weekend demand due to university activities, while Harrisburg has a stronger weekday pattern.

### Step 4: Estimate the Daily Demand
- State College has an average daily demand of 1660.4 kWh.
- Harrisburg is expected to have a slightly higher EV penetration and warmer temperatures, which may increase demand.
- However, the weekday pattern is stronger, and the reference site has more weekend demand, which may slightly reduce the average daily demand.

Considering these factors, we estimate that the average daily EV charging demand for Harrisburg - Market St Station in October is **approximately 1700 kWh**.

### Step 5: Calculate the Ratio
- Ratio = Target Demand / State College Demand
- Ratio = 1700 / 1660.4 ≈ 1.024

### Final Answer:
>>DEMAND: 1700
>>RATIO: 1.024"
HAR_001,Harrisburg - Market St Station,11,November,50000,6.8,0,44,humid_subtropical_transition,1684.24,2021.0,1.2,"To estimate the average daily EV charging demand for the Harrisburg - Market St Station in November, we need to consider several factors based on the characteristics of the target site and the reference site (State College, PA).

### Step 1: Understand the Reference Site
- **State College, PA** is a university town with a population of 42,000 and an EV penetration rate of 8.2%.
- In November, the average daily demand is 1684.2 kWh.
- The average peak hourly demand is 114.9 kWh.
- The average temperature is 33.3°F.

### Step 2: Understand the Target Site
- **Harrisburg** is the state capital with strong weekday government commuter demand.
- It has a higher income level than Altoona, which suggests a higher EV adoption rate.
- It has warmer summers, but we are focusing on November, which is not the warmest month.
- There is a sharp contrast between weekday and weekend demand due to government workers.
- There are periodic spikes due to conferences and legislative events.
- The site has a strong Mon-Fri pattern, similar to the reference site but with government-related events replacing PSU games.

### Step 3: Adjust for Similarities and Differences
- **Population and EV Penetration**: Harrisburg is likely to have a higher EV penetration rate than State College due to higher income and government presence.
- **Temperature**: Harrisburg is slightly warmer than State College, which may increase EV charging demand slightly.
- **Demand Pattern**: The target site has a strong Mon-Fri pattern, similar to the reference site, but with government events causing periodic spikes.
- **Peak Demand**: The average peak hourly demand may be similar or slightly higher due to government commuters.

### Step 4: Estimate the Daily Demand
- State College has an average daily demand of 1684.2 kWh.
- Harrisburg is expected to have a higher EV penetration rate, so we can estimate a higher daily demand.
- Considering the slightly warmer temperature and the presence of government commuters, we can estimate that the daily demand is about 1.2 times that of State College.

### Step 5: Final Calculation
- Estimated daily demand for Harrisburg = 1684.2 kWh × 1.2 = 2021.04 kWh

### Step 6: Calculate the Ratio
- Ratio = 2021.04 / 1684.2 ≈ 1.2

### Final Answer:
>>DEMAND: 2021.0
>>RATIO: 1.2"
HAR_001,Harrisburg - Market St Station,12,December,50000,6.8,0,44,humid_subtropical_transition,1415.21,1698.2,1.2,"To estimate the average daily EV charging demand for the Harrisburg - Market St Station in December, we need to consider several factors based on the transfer guidance and the characteristics of the target site.

### Step 1: Understand the Reference Site
- **State College, PA**: A university town with a population of 42,000 and an EV penetration rate of 8.2%.
- **December**: Average daily demand is 1415.2 kWh, with an average peak hourly demand of 97.2 kWh.
- **Temperature**: 30.0°F.

### Step 2: Understand the Target Site
- **Harrisburg**: A state capital with strong weekday government commuter demand.
- **Higher income than Altoona**: This suggests a higher EV adoption rate.
- **Warmer summers**: December is not the warmest month, but the temperature is slightly warmer than State College.
- **Weekday vs. weekend contrast**: Stronger Mon-Fri pattern due to government workers.
- **Conference and legislative events**: Periodic spikes in demand.
- **Transfer guidance**: Strong Mon-Fri pattern. Replace PSU games with government events. Slightly warmer temperature profile.

### Step 3: Adjust for Differences
- **EV Penetration**: Harrisburg is likely to have a higher EV penetration rate than State College. Let's assume a 10% EV penetration rate for Harrisburg (slightly higher than State College's 8.2%).
- **Population**: Harrisburg is a state capital, likely larger than State College. Let's assume a population of 80,000 for Harrisburg.
- **Temperature**: Slightly warmer than State College, which may slightly increase demand.
- **Weekday Pattern**: Stronger Mon-Fri pattern, which may increase average daily demand compared to a more evenly distributed pattern.

### Step 4: Estimate Daily Demand
- **State College**: 1415.2 kWh/day.
- **Harrisburg**: Assuming a higher EV penetration rate and a larger population, we can estimate a higher daily demand.
- Let's assume a ratio of 1.2 (based on higher EV penetration, larger population, and stronger weekday pattern).

### Step 5: Calculate Estimated Demand
- **Estimated Demand** = 1415.2 kWh/day × 1.2 = 1698.24 kWh/day.

### Step 6: Calculate Ratio
- **Ratio** = 1698.24 / 1415.2 ≈ 1.2.

### Final Answer:
>>DEMAND: 1698.2
>>RATIO: 1.2"
ERI_001,Erie - Peach St Station,1,January,94000,3.8,0,36,lake_effect,1430.94,1216.27,0.85,"To estimate the average daily EV charging demand for the Erie - Peach St Station in January, we need to consider several factors, including the climate, local EV adoption rates, and the impact of lake-effect snow.

### Step 1: Base Demand from State College
The reference site, State College, has an average daily demand of **1430.9 kWh** in January.

### Step 2: Apply Lake-Effect Winter Penalty
Erie experiences heavy lake-effect snow in winter, which reduces battery range and increases range anxiety. This leads to a **-15% demand penalty** during December through February. Since we are estimating for January, we apply this penalty.

- **Penalty = 1430.9 kWh × 0.15 = 214.635 kWh**
- **Adjusted Demand = 1430.9 kWh - 214.635 kWh = 1216.265 kWh**

### Step 3: Consider Local Factors
Erie has lower income and EV adoption rates compared to State College, and it is a larger city with different industrial and work patterns. However, since we are focusing on January (a winter month), the lake-effect penalty is the primary factor to consider. The tourism boost in summer is not relevant for January.

### Step 4: Final Estimate
After applying the lake-effect winter penalty, the estimated average daily EV charging demand for Erie - Peach St Station in January is approximately **1216.27 kWh**.

### Step 5: Calculate the Ratio
To find the ratio, we divide the estimated demand for Erie by the demand for State College:

- **Ratio = 1216.27 / 1430.9 ≈ 0.85**

### Final Answer:
>>DEMAND: 1216.27
>>RATIO: 0.85"
